user_id,trips,traj_id
727,"['-73.9402559,40.70756075,2012-05-03 12:40:16', '-73.99104044,40.73316247,2012-05-03 13:39:01', '-73.97236347,40.71356548,2012-05-03 23:33:25', '-73.94740149,40.70386504,2012-05-04 12:09:13', '-73.95807266,40.71343536,2012-05-04 12:10:51', '-73.97236347,40.71356548,2012-05-04 12:19:13', '-73.99868,40.733691,2012-05-04 12:39:12', '-74.06304359,40.73226701,2012-05-04 13:03:42', '-74.0648113,40.73036212,2012-05-04 15:44:34', '-73.9874995,40.76248056,2012-05-04 16:45:17', '-73.98745933,40.76245925,2012-05-04 16:45:39', '-73.98902607,40.75703139,2012-05-04 18:30:58', '-73.94938295,40.70541414,2012-05-05 01:06:54', '-73.94938295,40.70541414,2012-05-05 01:07:28', '-73.95807266,40.71343536,2012-05-05 01:08:48', '-73.9402559,40.70756075,2012-05-05 08:47:22', '-73.95807266,40.71343536,2012-05-05 08:52:46', '-73.99104044,40.73316247,2012-05-05 13:59:02', '-73.98158249,40.76526318,2012-05-05 19:21:04']",train_5317
727,"['-73.95807266,40.71343536,2012-05-06 22:26:02', '-73.9402559,40.70756075,2012-05-07 08:30:46', '-73.95807266,40.71343536,2012-05-07 08:31:20', '-73.99104044,40.73316247,2012-05-07 09:10:23']",train_5318
727,"['-73.9402559,40.70756075,2012-05-08 12:48:09', '-73.99104044,40.73316247,2012-05-08 14:40:32', '-73.95807266,40.71343536,2012-05-08 23:17:36', '-73.9402559,40.70756075,2012-05-09 12:53:39']",train_5319
727,"['-73.9402559,40.70756075,2012-05-10 13:04:15', '-73.99104044,40.73316247,2012-05-10 17:33:38', '-73.95807266,40.71343536,2012-05-10 23:01:27', '-73.95807266,40.71343536,2012-05-11 10:31:47', '-73.97236347,40.71356548,2012-05-11 10:31:57', '-73.99868,40.733691,2012-05-11 10:34:09', '-74.06428926,40.73089531,2012-05-11 11:20:57', '-74.06304359,40.73226701,2012-05-11 13:08:51', '-73.90822173,40.88031729,2012-05-11 14:54:45', '-73.9081192,40.87364276,2012-05-11 16:13:36', '-73.98182631,40.77023933,2012-05-11 19:10:40', '-73.97236347,40.71356548,2012-05-11 20:02:33', '-73.95807266,40.71343536,2012-05-11 20:03:26', '-73.9402559,40.70756075,2012-05-12 08:40:00', '-73.95807266,40.71343536,2012-05-12 08:40:30', '-73.99357639,40.7507948,2012-05-12 23:33:31', '-73.95807266,40.71343536,2012-05-13 08:04:55', '-73.89198303,40.68779755,2012-05-13 12:19:56', '-73.9402559,40.70756075,2012-05-14 08:37:28', '-73.95807266,40.71343536,2012-05-14 08:53:32', '-73.99357639,40.7507948,2012-05-14 19:40:37', '-73.99221104,40.75044987,2012-05-14 19:41:54', '-73.98881947,40.7489656,2012-05-14 19:42:41', '-73.97236347,40.71356548,2012-05-14 20:01:47', '-73.9402559,40.70756075,2012-05-15 12:40:48', '-73.95807266,40.71343536,2012-05-15 12:42:10', '-73.99048716,40.73416736,2012-05-15 22:45:58', '-73.97236347,40.71356548,2012-05-16 02:45:39', '-73.95807266,40.71343536,2012-05-16 02:52:12', '-73.9402559,40.70756075,2012-05-16 12:44:56', '-73.95807266,40.71343536,2012-05-16 12:46:16', '-73.99030209,40.73644568,2012-05-16 15:03:00', '-73.99104044,40.73316247,2012-05-16 15:04:32', '-73.98858547,40.75671743,2012-05-16 23:02:15', '-73.97236347,40.71356548,2012-05-17 00:53:30', '-73.94740149,40.70386504,2012-05-17 11:16:57', '-73.95807266,40.71343536,2012-05-17 11:19:16', '-73.94457839,40.79151161,2012-05-17 12:11:03', '-73.99030209,40.73644568,2012-05-17 19:20:47', '-73.99104044,40.73316247,2012-05-17 19:20:55', '-73.95807266,40.71343536,2012-05-18 18:42:04', '-73.97236347,40.71356548,2012-05-18 18:45:03', '-73.99395004,40.75244627,2012-05-18 19:16:33', '-73.99261289,40.74834155,2012-05-18 21:14:46', '-73.95807266,40.71343536,2012-05-18 22:55:22', '-73.99030209,40.73644568,2012-05-19 10:20:44', '-73.99104044,40.73316247,2012-05-19 10:21:21']",train_5320
727,"['-73.9402559,40.70756075,2012-05-21 08:25:24', '-73.95807266,40.71343536,2012-05-21 08:29:29', '-73.99030209,40.73644568,2012-05-21 09:28:20', '-73.99104044,40.73316247,2012-05-21 09:28:29', '-73.990084,40.734269,2012-05-21 18:32:35', '-73.981094,40.741553,2012-05-21 19:25:06', '-73.97236347,40.71356548,2012-05-21 23:38:37']",train_5321
727,"['-73.9402559,40.70756075,2012-05-23 14:03:22', '-73.99104044,40.73316247,2012-05-23 14:04:19', '-73.98858547,40.75671743,2012-05-23 22:52:40', '-73.97236347,40.71356548,2012-05-24 01:28:18']",train_5322
727,"['-73.9402559,40.70756075,2012-05-27 14:12:13', '-73.95807266,40.71343536,2012-05-27 14:12:45', '-73.98902607,40.75703139,2012-05-27 15:11:12', '-73.99016239,40.76081794,2012-05-27 18:19:17', '-73.99154663,40.7572213,2012-05-27 23:03:33', '-73.98858547,40.75671743,2012-05-27 23:03:55', '-73.89869928,40.67692779,2012-05-27 23:52:08', '-73.95807266,40.71343536,2012-05-27 23:52:37', '-73.95807266,40.71343536,2012-05-28 16:49:47', '-73.94938295,40.70541414,2012-05-29 10:28:20', '-73.94938295,40.70541414,2012-05-29 10:28:51', '-73.95807266,40.71343536,2012-05-29 10:29:19', '-73.96317959,40.66760246,2012-05-29 11:55:19', '-73.96317959,40.66760246,2012-05-29 11:57:01', '-73.99030209,40.73644568,2012-05-29 16:37:49', '-73.99040315,40.7352825,2012-05-29 17:23:11', '-73.9402559,40.70756075,2012-05-29 23:20:09']",train_5323
727,"['-73.99030209,40.73644568,2012-05-31 13:48:14', '-73.9909314,40.73409999,2012-05-31 13:48:33', '-73.99104044,40.73316247,2012-05-31 13:48:44', '-73.99040315,40.7352825,2012-05-31 17:18:29', '-73.99040315,40.7352825,2012-05-31 17:52:57', '-73.99104044,40.73316247,2012-05-31 17:53:26', '-73.95807266,40.71343536,2012-06-01 15:02:58']",train_5324
727,"['-73.97692323,40.74276196,2012-06-02 18:46:20', '-73.98022804,40.74304319,2012-06-02 21:40:43', '-73.95807266,40.71343536,2012-06-03 00:26:58']",train_5325
728,"['-73.98301154,40.76311056,2012-08-16 17:26:30', '-74.01106817,40.71056828,2012-08-16 19:51:17', '-73.99136424,40.69328058,2012-08-17 17:50:21', '-73.96361799,40.67695539,2012-08-17 22:32:40']",train_5326
728,"['-73.99136424,40.69328058,2012-09-05 13:44:03', '-73.9833498,40.72233146,2012-09-05 20:30:14', '-73.98801601,40.7281629,2012-09-05 20:57:02', '-73.96361799,40.67695539,2012-09-06 00:18:00']",train_5327
728,"['-73.96439015,40.67197465,2012-11-06 19:11:35', '-73.97653194,40.68430926,2012-11-06 21:56:53', '-73.96361799,40.67695539,2012-11-07 03:19:34']",train_5328
728,"['-73.97742153,40.67196839,2012-12-12 17:50:55', '-73.96171813,40.71924855,2012-12-12 21:32:38', '-73.96361799,40.67695539,2012-12-13 00:51:01']",train_5329
729,"['-73.98856401,40.75061379,2012-04-07 13:34:51', '-73.98533014,40.74762569,2012-04-07 15:30:57', '-73.9875555,40.74995545,2012-04-07 15:39:59', '-73.98948267,40.75712378,2012-04-07 17:00:37']",train_5330
729,"['-73.987191,40.750648,2012-04-11 13:12:16', '-73.98832798,40.7484274,2012-04-11 18:18:13', '-74.06304359,40.73226701,2012-04-11 18:41:30', '-74.15574074,40.73929092,2012-04-11 18:58:24', '-73.99460427,40.75257191,2012-04-12 07:32:41']",train_5331
729,"['-73.98832798,40.7484274,2012-05-16 18:26:50', '-73.99460427,40.75257191,2012-05-17 07:37:30', '-73.99273399,40.75316998,2012-05-17 18:17:54', '-73.98991585,40.75024805,2012-05-18 18:05:53', '-73.98832798,40.7484274,2012-05-18 19:04:59', '-73.99154663,40.7572213,2012-05-19 17:40:45']",train_5332
729,"['-73.98656309,40.75688403,2012-06-02 22:52:58', '-73.98647222,40.75026476,2012-06-02 23:30:48', '-73.97692323,40.74276196,2012-06-03 17:03:30']",train_5333
729,"['-73.995494,40.740073,2012-06-08 08:37:50', '-73.999814,40.72180301,2012-06-08 19:08:08', '-73.99761711,40.72429313,2012-06-08 19:28:13', '-73.99154663,40.7572213,2012-06-08 19:57:21']",train_5334
729,"['-73.98682594,40.75821277,2012-06-13 13:02:01', '-73.987813,40.74970348,2012-06-13 17:57:55', '-74.06304359,40.73226701,2012-06-13 18:27:48', '-74.15574074,40.73929092,2012-06-13 18:41:18']",train_5335
729,"['-73.99460427,40.75257191,2012-07-02 07:29:16', '-73.98412764,40.74003473,2012-07-02 19:20:16', '-73.96781445,40.7623248,2012-07-02 20:12:03']",train_5336
729,"['-73.87237072,40.77387937,2012-07-08 10:09:37', '-73.87122,40.773839,2012-07-08 10:10:18', '-73.92893314,40.80383714,2012-07-08 11:07:20', '-73.98740768,40.74082509,2012-07-08 16:02:45', '-73.90339851,40.67837611,2012-07-08 17:25:56', '-73.983793,40.7513102,2012-07-09 10:16:41', '-73.987813,40.74970348,2012-07-09 18:18:47']",train_5337
729,"['-73.98832798,40.7484274,2012-07-10 18:20:24', '-74.06304359,40.73226701,2012-07-10 18:46:18', '-74.15574074,40.73929092,2012-07-10 19:06:35', '-74.01128769,40.76117086,2012-07-11 07:05:08', '-73.983793,40.7513102,2012-07-11 09:00:51', '-73.9879632,40.7498254,2012-07-11 18:08:18', '-73.98832798,40.7484274,2012-07-11 18:33:40', '-74.15574074,40.73929092,2012-07-11 19:11:55', '-74.01128769,40.76117086,2012-07-12 06:56:39', '-73.99460427,40.75257191,2012-07-12 07:23:23', '-73.98605901,40.75221125,2012-07-12 15:15:35', '-73.98271885,40.7515016,2012-07-12 15:27:47', '-73.97350073,40.77142562,2012-07-13 13:41:28']",train_5338
729,"['-73.9875555,40.74995545,2012-07-16 14:04:26', '-74.06304359,40.73226701,2012-07-16 18:45:58', '-73.99354219,40.75214991,2012-07-17 13:25:05', '-73.98106456,40.76066702,2012-07-17 18:26:23', '-73.983793,40.7513102,2012-07-18 09:30:49']",train_5339
729,"['-73.886552,40.858994,2012-07-28 00:24:01', '-73.92717879,40.81881563,2012-07-28 13:49:47', '-73.98209328,40.76450501,2012-07-28 21:47:11', '-73.98209328,40.76450501,2012-07-28 21:47:34', '-73.98171902,40.76432384,2012-07-29 00:18:56', '-73.97086143,40.75557964,2012-07-29 19:08:31', '-73.98412764,40.74003473,2012-07-29 21:47:19']",train_5340
729,"['-73.98182354,40.75353218,2012-08-10 08:57:50', '-73.98098946,40.75333652,2012-08-10 09:05:34', '-73.98106456,40.76066702,2012-08-10 20:11:58', '-73.98792419,40.74218831,2012-08-11 14:01:12', '-73.991562,40.731605,2012-08-11 14:33:33', '-73.99714708,40.72459189,2012-08-11 15:14:49', '-73.99804178,40.72393331,2012-08-11 15:34:20', '-73.99081662,40.73441062,2012-08-11 17:10:33', '-73.98399867,40.74393866,2012-08-12 00:57:40', '-74.00231132,40.73453249,2012-08-12 01:55:15', '-73.99154663,40.7572213,2012-08-12 14:46:11', '-73.99130443,40.75657787,2012-08-12 14:48:02', '-73.983793,40.7513102,2012-08-13 09:59:53']",train_5341
729,"['-73.98613,40.747631,2012-09-12 13:35:12', '-73.9875555,40.74995545,2012-09-12 13:50:16', '-73.98693708,40.75418129,2012-09-12 14:01:26', '-73.99460427,40.75257191,2012-09-13 07:37:13', '-73.983793,40.7513102,2012-09-13 08:42:05']",train_5342
729,"['-73.987191,40.750648,2012-10-03 13:18:44', '-73.9879632,40.7498254,2012-10-03 13:31:31', '-73.98746967,40.74959782,2012-10-03 13:40:13']",train_5343
729,"['-73.99460427,40.75257191,2012-10-16 07:29:44', '-73.98368836,40.75372797,2012-10-16 08:55:52', '-73.98888588,40.75687997,2012-10-16 13:37:29', '-73.90339851,40.67837611,2012-10-17 07:50:41']",train_5344
729,"['-73.98106456,40.76066702,2012-10-24 14:18:39', '-73.98907363,40.75696124,2012-10-25 13:28:27', '-73.98271885,40.7515016,2012-10-25 14:25:02', '-73.9875555,40.74995545,2012-10-25 19:01:07', '-73.98856401,40.75061379,2012-10-25 19:05:56', '-73.983793,40.7513102,2012-10-26 08:35:02', '-73.99460427,40.75257191,2012-10-26 17:34:50', '-74.01128769,40.76117086,2012-10-26 18:26:45']",train_5345
729,"['-73.9875555,40.74995545,2012-11-05 14:02:15', '-73.98856401,40.75061379,2012-11-05 18:36:13', '-73.98954258,40.75566647,2012-11-05 19:10:21']",train_5346
729,"['-73.99460427,40.75257191,2012-11-09 07:33:42', '-73.98746967,40.74959782,2012-11-09 08:12:59', '-73.98856401,40.75061379,2012-11-09 13:14:31', '-73.99354219,40.75214991,2012-11-09 13:38:36', '-73.98613,40.747631,2012-11-09 18:49:23']",train_5347
729,"['-73.98098946,40.75333652,2012-11-15 13:54:19', '-73.9797689,40.75220688,2012-11-15 14:15:34', '-73.99460427,40.75257191,2012-11-16 07:30:34', '-73.992015,40.751575,2012-11-16 07:55:16', '-73.98881947,40.7489656,2012-11-16 17:49:08', '-73.99154663,40.7572213,2012-11-16 20:09:59']",train_5348
730,"['-73.93569231,40.69716886,2012-04-09 13:13:48', '-73.98781515,40.71945037,2012-04-09 13:43:25', '-73.98781515,40.71945037,2012-04-09 13:44:04', '-73.98799306,40.71996415,2012-04-09 14:06:34', '-73.98386478,40.73184425,2012-04-09 14:24:12', '-73.98368836,40.75372797,2012-04-09 14:49:57', '-73.98453241,40.75401803,2012-04-09 14:50:52', '-73.990799,40.760753,2012-04-09 17:01:51', '-73.98781515,40.71945037,2012-04-09 19:47:03', '-73.935362,40.696914,2012-04-10 11:29:38', '-73.992809,40.758205,2012-04-10 19:01:37', '-73.98781515,40.71945037,2012-04-11 02:05:57', '-73.98781515,40.71945037,2012-04-11 02:07:28', '-73.93569231,40.69716886,2012-04-11 15:39:43', '-73.98368836,40.75372797,2012-04-11 16:18:53', '-73.97350073,40.77142562,2012-04-11 18:13:47', '-73.98111284,40.78231651,2012-04-11 18:51:36', '-73.992809,40.758205,2012-04-11 20:30:23', '-73.990248,40.719222,2012-04-12 15:51:18', '-73.98820996,40.71882683,2012-04-12 18:58:53', '-73.98781515,40.71945037,2012-04-12 22:47:39', '-73.98781515,40.71945037,2012-04-12 22:48:17', '-73.98368836,40.75372797,2012-04-13 17:20:56', '-73.98453241,40.75401803,2012-04-13 17:22:05', '-73.904381,40.74485366,2012-04-13 21:52:43', '-73.987716,40.71987862,2012-04-14 10:07:12', '-73.990084,40.734269,2012-04-14 12:38:16', '-73.99102896,40.73354816,2012-04-14 13:04:32', '-73.98781515,40.71945037,2012-04-14 18:58:11', '-73.98781515,40.71945037,2012-04-14 18:58:45', '-73.96758984,40.75608725,2012-04-14 19:45:03', '-73.98781515,40.71945037,2012-04-14 21:05:51', '-73.93569231,40.69716886,2012-04-15 11:59:54', '-73.98781515,40.71945037,2012-04-15 15:45:12', '-73.93569231,40.69716886,2012-04-16 12:24:14', '-73.9827919,40.72742138,2012-04-16 13:52:45', '-73.98364285,40.72615563,2012-04-16 14:35:07', '-73.98781515,40.71945037,2012-04-16 15:05:47', '-73.98781515,40.71945037,2012-04-16 15:06:32', '-73.98509484,40.72788438,2012-04-16 17:52:17', '-73.93569231,40.69716886,2012-04-17 09:52:21', '-73.98977637,40.67026755,2012-04-17 18:28:44', '-73.98781515,40.71945037,2012-04-17 18:54:46', '-73.98825705,40.7213311,2012-04-17 23:05:57', '-73.990248,40.719222,2012-04-18 15:06:59', '-73.98820996,40.71882683,2012-04-18 16:26:48', '-73.983208,40.722342,2012-04-18 17:08:45', '-73.98332129,40.722262,2012-04-18 17:21:57', '-73.992809,40.758205,2012-04-18 20:13:15', '-73.98368836,40.75372797,2012-04-19 17:52:35', '-73.98525953,40.76152842,2012-04-19 19:59:25', '-73.989636,40.760353,2012-04-19 21:00:51', '-73.99040315,40.7352825,2012-04-20 15:07:18', '-73.98838905,40.72896656,2012-04-20 17:24:42', '-74.00957047,40.71489854,2012-04-20 22:51:08', '-73.990248,40.719222,2012-04-21 12:39:41', '-73.98799306,40.71996415,2012-04-21 15:21:11', '-73.98781515,40.71945037,2012-04-21 16:32:23', '-73.98781515,40.71945037,2012-04-21 16:33:10', '-73.98613361,40.7225464,2012-04-21 22:10:35', '-73.98368836,40.75372797,2012-04-22 11:01:43', '-73.98578927,40.76206554,2012-04-22 11:27:52', '-73.98763664,40.76271588,2012-04-22 12:29:35', '-73.97842124,40.74531025,2012-04-22 13:54:29', '-73.98541242,40.73211864,2012-04-22 14:48:14', '-73.93569231,40.69716886,2012-04-23 09:40:20', '-73.98977637,40.67026755,2012-04-23 17:04:07', '-73.98781515,40.71945037,2012-04-23 18:30:20', '-73.98781515,40.71945037,2012-04-23 18:31:04', '-73.91182065,40.6996823,2012-04-24 10:03:20', '-73.98977637,40.67026755,2012-04-24 16:30:37', '-73.9881134,40.71860728,2012-04-25 09:46:17', '-73.9881134,40.71860728,2012-04-26 01:52:50', '-73.93569231,40.69716886,2012-04-26 10:49:22']",train_5349
730,"['-73.98781515,40.71945037,2012-04-27 22:10:31', '-73.98781515,40.71945037,2012-04-27 22:11:08', '-73.98781515,40.71945037,2012-04-27 22:11:08', '-73.9881134,40.71860728,2012-04-28 00:12:27', '-73.93242007,40.69736849,2012-04-28 10:17:14', '-73.98781515,40.71945037,2012-04-28 16:39:14', '-73.98781515,40.71945037,2012-04-28 16:41:10', '-73.99586106,40.72462247,2012-04-28 17:56:44', '-73.99953957,40.72837781,2012-04-28 21:58:24', '-74.00174894,40.73243131,2012-04-28 22:45:41', '-73.93480817,40.69705196,2012-04-29 09:57:18', '-73.93569231,40.69716886,2012-04-29 10:02:45', '-73.987716,40.71987862,2012-04-29 10:21:43', '-73.98781515,40.71945037,2012-04-29 13:56:02']",train_5350
730,"['-73.98781515,40.71945037,2012-05-01 16:07:33', '-73.983208,40.722342,2012-05-01 19:51:32', '-73.99962565,40.73352249,2012-05-01 20:47:58', '-73.988404,40.72898802,2012-05-01 20:50:00', '-73.98820996,40.71882683,2012-05-02 06:55:53']",train_5351
730,"['-73.941711,40.798518,2012-05-03 13:42:53', '-73.9881134,40.71860728,2012-05-03 23:35:06', '-73.93480817,40.69705196,2012-05-03 23:58:07', '-73.935362,40.696914,2012-05-04 09:47:14', '-73.93569231,40.69716886,2012-05-04 13:08:44', '-73.98781515,40.71945037,2012-05-04 14:37:27', '-73.98781515,40.71945037,2012-05-04 14:37:59', '-73.98843496,40.72157781,2012-05-05 01:07:22', '-73.98781515,40.71945037,2012-05-05 01:26:34', '-73.98781515,40.71945037,2012-05-05 01:27:12', '-73.99467945,40.72589282,2012-05-05 03:34:54', '-73.941711,40.798518,2012-05-05 08:30:20', '-73.98781515,40.71945037,2012-05-05 17:36:42', '-73.91182065,40.6996823,2012-05-06 16:20:39', '-73.987716,40.71987862,2012-05-06 19:53:21', '-73.986764,40.719607,2012-05-06 20:46:40', '-73.98781515,40.71945037,2012-05-06 21:25:53', '-73.98781515,40.71945037,2012-05-06 21:26:28', '-74.00483627,40.74195651,2012-05-07 11:35:48', '-73.98781515,40.71945037,2012-05-07 18:27:28', '-73.93569231,40.69716886,2012-05-08 09:23:16', '-74.00483627,40.74195651,2012-05-08 10:13:33', '-74.00514082,40.74107415,2012-05-08 16:12:54', '-73.93480817,40.69705196,2012-05-09 09:22:15', '-73.93569231,40.69716886,2012-05-09 09:22:56', '-74.00483627,40.74195651,2012-05-09 10:01:06']",train_5352
730,"['-73.98781515,40.71945037,2012-05-10 16:12:49', '-73.98368836,40.75372797,2012-05-10 17:49:22', '-73.98453241,40.75401803,2012-05-10 17:50:15', '-73.992809,40.758205,2012-05-10 18:57:39', '-73.99811064,40.74514799,2012-05-10 22:02:03', '-73.96920266,40.71283099,2012-05-11 01:27:33', '-73.98781515,40.71945037,2012-05-11 17:45:25', '-73.98781515,40.71945037,2012-05-11 17:45:56', '-73.99618149,40.73168165,2012-05-11 22:00:55', '-73.99764061,40.73083612,2012-05-11 22:28:54', '-73.99962565,40.73352249,2012-05-11 22:38:32', '-74.00163991,40.73233046,2012-05-11 22:51:51', '-73.93242007,40.69736849,2012-05-12 10:28:39', '-73.93569231,40.69716886,2012-05-12 10:29:18', '-73.98781515,40.71945037,2012-05-12 19:08:53', '-73.98781515,40.71945037,2012-05-12 19:09:27', '-73.98799306,40.71996415,2012-05-12 19:11:19', '-73.99811064,40.74514799,2012-05-13 00:44:44', '-73.995839,40.744279,2012-05-13 02:24:32', '-73.93242007,40.69736849,2012-05-13 13:01:13', '-73.93569231,40.69716886,2012-05-13 15:01:32', '-73.98781515,40.71945037,2012-05-14 00:18:37', '-73.98781515,40.71945037,2012-05-14 00:19:12', '-73.93569231,40.69716886,2012-05-14 13:57:59', '-73.98781515,40.71945037,2012-05-14 23:12:23', '-73.98781515,40.71945037,2012-05-14 23:13:16', '-73.99734739,40.71909701,2012-05-15 00:29:29', '-73.99801882,40.71445201,2012-05-15 01:18:28', '-73.91182065,40.6996823,2012-05-15 12:28:18', '-73.98977637,40.67026755,2012-05-15 19:19:18', '-73.99151444,40.73844143,2012-05-15 19:53:28', '-73.98781515,40.71945037,2012-05-15 22:21:18', '-73.93242007,40.69736849,2012-05-16 10:20:34', '-73.93569231,40.69716886,2012-05-16 10:28:33', '-74.00483627,40.74195651,2012-05-16 11:11:00', '-73.98368836,40.75372797,2012-05-16 11:58:42', '-73.98453241,40.75401803,2012-05-16 11:59:35', '-73.990248,40.719222,2012-05-16 13:30:12', '-73.98799306,40.71996415,2012-05-16 14:19:15', '-73.98781515,40.71945037,2012-05-17 00:19:47', '-73.98781515,40.71945037,2012-05-17 00:20:24', '-73.9881134,40.71860728,2012-05-17 00:38:15', '-73.93569231,40.69716886,2012-05-17 09:15:45', '-73.987716,40.71987862,2012-05-17 09:37:57']",train_5353
730,"['-73.93323524,40.85023419,2012-05-18 10:27:48', '-73.98781515,40.71945037,2012-05-18 18:39:31', '-73.98781515,40.71945037,2012-05-18 18:40:15']",train_5354
730,"['-73.93569231,40.69716886,2012-05-25 10:31:09', '-73.96058739,40.81821534,2012-05-25 19:15:34', '-73.98748229,40.72177884,2012-05-25 21:26:57', '-73.98781515,40.71945037,2012-05-25 22:57:25', '-73.98781515,40.71945037,2012-05-25 22:58:05', '-73.99151444,40.73844143,2012-05-26 19:11:49', '-73.98368836,40.75372797,2012-05-26 19:45:59', '-73.98453241,40.75401803,2012-05-26 19:46:41', '-74.00174894,40.73243131,2012-05-27 01:15:15', '-73.98781515,40.71945037,2012-05-27 01:56:15', '-73.98781515,40.71945037,2012-05-27 01:56:58', '-74.0136963,40.70957246,2012-05-27 11:32:18']",train_5355
730,"['-73.935362,40.696914,2012-05-28 14:14:31', '-73.93569231,40.69716886,2012-05-28 14:42:15', '-73.98781515,40.71945037,2012-05-29 01:34:52', '-73.98781515,40.71945037,2012-05-29 01:35:25', '-73.986961,40.72522658,2012-05-29 15:42:43', '-73.98781515,40.71945037,2012-05-29 16:30:01', '-73.98781515,40.71945037,2012-05-29 16:31:08', '-73.99108529,40.73485229,2012-05-29 18:05:42', '-73.992809,40.758205,2012-05-29 19:43:21']",train_5356
